# Ausgabe:______________________________________________________
# Zeit	X	Y	Z	VX	VY	VZ	L	E
31.83	-9.75435	-6.75736	2.81944e-12	-0.416371	-0.237184	8.9917e-14	0.5	0.0305384
31.84	-9.75851	-6.75973	2.82034e-12	-0.416313	-0.237143	8.97208e-14	0.5	0.0305383
31.85	-9.76267	-6.7621	2.82124e-12	-0.416255	-0.237103	8.98793e-14	0.5	0.0305383
31.86	-9.76684	-6.76447	2.82214e-12	-0.416196	-0.237062	8.98919e-14	0.5	0.0305383
31.87	-9.771	-6.76684	2.82304e-12	-0.416138	-0.237022	8.99231e-14	0.5	0.0305383
31.88	-9.77516	-6.76921	2.82394e-12	-0.41608	-0.236982	8.99183e-14	0.5	0.0305383
31.89	-9.77932	-6.77158	2.82483e-12	-0.416022	-0.236941	8.98475e-14	0.5	0.0305383
31.9	-9.78348	-6.77395	2.82573e-12	-0.415964	-0.236901	8.98177e-14	0.5	0.0305382
31.91	-9.78764	-6.77632	2.82663e-12	-0.415906	-0.236861	8.96832e-14	0.5	0.0305382
31.92	-9.7918	-6.77869	2.82752e-12	-0.415848	-0.236821	8.94348e-14	0.5	0.0305382
31.93	-9.79595	-6.78106	2.82842e-12	-0.41579	-0.236781	8.91651e-14	0.5	0.0305382
31.94	-9.80011	-6.78342	2.82931e-12	-0.415732	-0.236741	8.94057e-14	0.5	0.0305382
31.95	-9.80427	-6.78579	2.8302e-12	-0.415674	-0.236701	8.92461e-14	0.5	0.0305382
31.96	-9.80842	-6.78816	2.83109e-12	-0.415616	-0.236661	8.89913e-14	0.5	0.0305382
31.97	-9.81258	-6.79052	2.83198e-12	-0.415558	-0.236621	8.89791e-14	0.5	0.0305381
31.98	-9.81673	-6.79289	2.83287e-12	-0.4155	-0.236581	8.93122e-14	0.5	0.0305381
31.99	-9.82089	-6.79525	2.83377e-12	-0.415443	-0.236541	8.92193e-14	0.5	0.0305381
32	-9.82504	-6.79762	2.83466e-12	-0.415385	-0.236501	8.91912e-14	0.5	0.0305381
32.01	-9.8292	-6.79998	2.83555e-12	-0.415327	-0.236461	8.9056e-14	0.5	0.0305381
32.02	-9.83335	-6.80235	2.83644e-12	-0.41527	-0.236421	8.90987e-14	0.5	0.0305381
32.03	-9.8375	-6.80471	2.83733e-12	-0.415212	-0.236381	8.88433e-14	0.5	0.030538
32.04	-9.84165	-6.80708	2.83822e-12	-0.415155	-0.236341	8.89418e-14	0.5	0.030538
32.05	-9.8458	-6.80944	2.83911e-12	-0.415097	-0.236302	8.92617e-14	0.5	0.030538
32.06	-9.84995	-6.8118	2.84e-12	-0.41504	-0.236262	8.9382e-14	0.5	0.030538
32.07	-9.8541	-6.81416	2.8409e-12	-0.414983	-0.236222	8.96252e-14	0.5	0.030538
32.08	-9.85825	-6.81652	2.84179e-12	-0.414925	-0.236183	8.93857e-14	0.5	0.030538
32.09	-9.8624	-6.81889	2.84269e-12	-0.414868	-0.236143	8.93867e-14	0.5	0.0305379
32.1	-9.86655	-6.82125	2.84358e-12	-0.414811	-0.236104	8.93247e-14	0.5	0.0305379
32.11	-9.8707	-6.82361	2.84448e-12	-0.414754	-0.236064	8.95849e-14	0.5	0.0305379
32.12	-9.87484	-6.82597	2.84537e-12	-0.414697	-0.236025	8.93457e-14	0.5	0.0305379
32.13	-9.87899	-6.82833	2.84626e-12	-0.41464	-0.235985	8.92986e-14	0.5	0.0305379
32.14	-9.88314	-6.83069	2.84716e-12	-0.414583	-0.235946	8.92983e-14	0.5	0.0305379
32.15	-9.88728	-6.83305	2.84805e-12	-0.414526	-0.235906	8.90008e-14	0.5	0.0305379
32.16	-9.89143	-6.83541	2.84894e-12	-0.414469	-0.235867	8.90703e-14	0.5	0.0305378
32.17	-9.89557	-6.83776	2.84983e-12	-0.414412	-0.235828	8.92068e-14	0.5	0.0305378
32.18	-9.89971	-6.84012	2.85072e-12	-0.414355	-0.235788	8.93576e-14	0.5	0.0305378
32.19	-9.90386	-6.84248	2.85161e-12	-0.414298	-0.235749	8.90818e-14	0.5	0.0305378
32.2	-9.908	-6.84484	2.8525e-12	-0.414241	-0.23571	8.88538e-14	0.5	0.0305378
32.21	-9.91214	-6.84719	2.85339e-12	-0.414184	-0.235671	8.85088e-14	0.5	0.0305378
32.22	-9.91628	-6.84955	2.85427e-12	-0.414128	-0.235632	8.85193e-14	0.5	0.0305377
32.23	-9.92042	-6.8519	2.85516e-12	-0.414071	-0.235592	8.82317e-14	0.5	0.0305377
32.24	-9.92456	-6.85426	2.85603e-12	-0.414015	-0.235553	8.73867e-14	0.5	0.0305377
32.25	-9.9287	-6.85662	2.8569e-12	-0.413958	-0.235514	8.7342e-14	0.5	0.0305377
32.26	-9.93284	-6.85897	2.85778e-12	-0.413901	-0.235475	8.75503e-14	0.5	0.0305377
32.27	-9.93698	-6.86132	2.85866e-12	-0.413845	-0.235436	8.77472e-14	0.5	0.0305377
32.28	-9.94112	-6.86368	2.85953e-12	-0.413789	-0.235397	8.75693e-14	0.5	0.0305377
32.29	-9.94526	-6.86603	2.86041e-12	-0.413732	-0.235358	8.75625e-14	0.5	0.0305376
32.3	-9.94939	-6.86839	2.86128e-12	-0.413676	-0.235319	8.75486e-14	0.5	0.0305376
32.31	-9.95353	-6.87074	2.86216e-12	-0.41362	-0.235281	8.72596e-14	0.5	0.0305376
32.32	-9.95766	-6.87309	2.86303e-12	-0.413563	-0.235242	8.74775e-14	0.5	0.0305376
32.33	-9.9618	-6.87544	2.86391e-12	-0.413507	-0.235203	8.75585e-14	0.5	0.0305376
32.34	-9.96593	-6.87779	2.86478e-12	-0.413451	-0.235164	8.76384e-14	0.5	0.0305376
32.35	-9.97007	-6.88015	2.86566e-12	-0.413395	-0.235125	8.76723e-14	0.5	0.0305376
32.36	-9.9742	-6.8825	2.86653e-12	-0.413339	-0.235087	8.74484e-14	0.5	0.0305375
32.37	-9.97833	-6.88485	2.86741e-12	-0.413283	-0.235048	8.77008e-14	0.5	0.0305375
32.38	-9.98247	-6.8872	2.86829e-12	-0.413227	-0.235009	8.78732e-14	0.5	0.0305375
32.39	-9.9866	-6.88955	2.86917e-12	-0.413171	-0.234971	8.78712e-14	0.5	0.0305375
32.4	-9.99073	-6.8919	2.87005e-12	-0.413115	-0.234932	8.7858e-14	0.5	0.0305375
32.41	-9.99486	-6.89424	2.87092e-12	-0.413059	-0.234894	8.75639e-14	0.5	0.0305375
32.42	-9.99899	-6.89659	2.87179e-12	-0.413003	-0.234855	8.66779e-14	0.5	0.0305374
32.43	-10.0031	-6.89894	2.87265e-12	-0.412947	-0.234817	8.65817e-14	0.5	0.0305374
32.44	-10.0072	-6.90129	2.87352e-12	-0.412891	-0.234778	8.6376e-14	0.5	0.0305374
32.45	-10.0114	-6.90364	2.87438e-12	-0.412836	-0.23474	8.64892e-14	0.5	0.0305374
32.46	-10.0155	-6.90598	2.87525e-12	-0.41278	-0.234701	8.683e-14	0.5	0.0305374
32.47	-10.0196	-6.90833	2.87612e-12	-0.412724	-0.234663	8.70442e-14	0.5	0.0305374
32.48	-10.0238	-6.91068	2.87699e-12	-0.412669	-0.234625	8.69357e-14	0.5	0.0305374
32.49	-10.0279	-6.91302	2.87786e-12	-0.412613	-0.234586	8.6749e-14	0.5	0.0305373
32.5	-10.032	-6.91537	2.87873e-12	-0.412558	-0.234548	8.69117e-14	0.5	0.0305373
32.51	-10.0361	-6.91771	2.87959e-12	-0.412502	-0.23451	8.66335e-14	0.5	0.0305373
32.52	-10.0403	-6.92006	2.88046e-12	-0.412447	-0.234472	8.6724e-14	0.5	0.0305373
32.53	-10.0444	-6.9224	2.88133e-12	-0.412392	-0.234434	8.69415e-14	0.5	0.0305373
32.54	-10.0485	-6.92475	2.8822e-12	-0.412336	-0.234395	8.70225e-14	0.5	0.0305373
32.55	-10.0526	-6.92709	2.88307e-12	-0.412281	-0.234357	8.68124e-14	0.5	0.0305373
32.56	-10.0568	-6.92943	2.88393e-12	-0.412226	-0.234319	8.65478e-14	0.5	0.0305372
32.57	-10.0609	-6.93178	2.8848e-12	-0.412171	-0.234281	8.66752e-14	0.5	0.0305372
32.58	-10.065	-6.93412	2.88567e-12	-0.412115	-0.234243	8.64685e-14	0.5	0.0305372
32.59	-10.0691	-6.93646	2.88653e-12	-0.41206	-0.234205	8.67755e-14	0.5	0.0305372
32.6	-10.0732	-6.9388	2.8874e-12	-0.412005	-0.234167	8.67399e-14	0.5	0.0305372
32.61	-10.0774	-6.94114	2.88827e-12	-0.41195	-0.234129	8.66735e-14	0.5	0.0305372
32.62	-10.0815	-6.94348	2.88914e-12	-0.411895	-0.234091	8.70191e-14	0.5	0.0305372
32.63	-10.0856	-6.94582	2.89001e-12	-0.41184	-0.234054	8.7054e-14	0.5	0.0305371
32.64	-10.0897	-6.94816	2.89088e-12	-0.411785	-0.234016	8.67724e-14	0.5	0.0305371
32.65	-10.0938	-6.9505	2.89174e-12	-0.41173	-0.233978	8.68375e-14	0.5	0.0305371
32.66	-10.0979	-6.95284	2.89261e-12	-0.411676	-0.23394	8.61063e-14	0.5	0.0305371
32.67	-10.1021	-6.95518	2.89347e-12	-0.411621	-0.233903	8.60975e-14	0.5	0.0305371
32.68	-10.1062	-6.95752	2.89433e-12	-0.411566	-0.233865	8.61233e-14	0.5	0.0305371
32.69	-10.1103	-6.95986	2.89519e-12	-0.411511	-0.233827	8.57844e-14	0.5	0.0305371
32.7	-10.1144	-6.9622	2.89604e-12	-0.411457	-0.23379	8.58e-14	0.5	0.030537
32.71	-10.1185	-6.96454	2.89689e-12	-0.411402	-0.233752	8.49638e-14	0.5	0.030537
32.72	-10.1226	-6.96687	2.89774e-12	-0.411347	-0.233714	8.46816e-14	0.5	0.030537
32.73	-10.1267	-6.96921	2.89858e-12	-0.411293	-0.233677	8.43987e-14	0.5	0.030537
32.74	-10.1309	-6.97155	2.89942e-12	-0.411238	-0.233639	8.40609e-14	0.5	0.030537
32.75	-10.135	-6.97388	2.90027e-12	-0.411184	-0.233602	8.41805e-14	0.5	0.030537
32.76	-10.1391	-6.97622	2.90111e-12	-0.411129	-0.233564	8.41815e-14	0.5	0.030537
32.77	-10.1432	-6.97855	2.90195e-12	-0.411075	-0.233527	8.42124e-14	0.5	0.0305369
32.78	-10.1473	-6.98089	2.90279e-12	-0.411021	-0.23349	8.40531e-14	0.5	0.0305369
32.79	-10.1514	-6.98322	2.90363e-12	-0.410966	-0.233452	8.4209e-14	0.5	0.0305369
32.8	-10.1555	-6.98556	2.90447e-12	-0.410912	-0.233415	8.39338e-14	0.5	0.0305369
32.81	-10.1596	-6.98789	2.90531e-12	-0.410858	-0.233378	8.3819e-14	0.5	0.0305369
32.82	-10.1637	-6.99022	2.90615e-12	-0.410804	-0.23334	8.35185e-14	0.5	0.0305369
32.83	-10.1678	-6.99256	2.90698e-12	-0.410749	-0.233303	8.32203e-14	0.5	0.0305369
32.84	-10.172	-6.99489	2.90781e-12	-0.410695	-0.233266	8.34866e-14	0.5	0.0305368
32.85	-10.1761	-6.99722	2.90865e-12	-0.410641	-0.233229	8.33677e-14	0.5	0.0305368
32.86	-10.1802	-6.99955	2.90948e-12	-0.410587	-0.233191	8.31163e-14	0.5	0.0305368
32.87	-10.1843	-7.00188	2.91031e-12	-0.410533	-0.233154	8.28117e-14	0.5	0.0305368
32.88	-10.1884	-7.00422	2.91113e-12	-0.410479	-0.233117	8.2749e-14	0.5	0.0305368
32.89	-10.1925	-7.00655	2.91196e-12	-0.410425	-0.23308	8.29005e-14	0.5	0.0305368
32.9	-10.1966	-7.00888	2.91279e-12	-0.410372	-0.233043	8.27029e-14	0.5	0.0305368
32.91	-10.2007	-7.01121	2.91361e-12	-0.410318	-0.233006	8.2539e-14	0.5	0.0305368
32.92	-10.2048	-7.01354	2.91444e-12	-0.410264	-0.232969	8.2807e-14	0.5	0.0305367
32.93	-10.2089	-7.01587	2.91527e-12	-0.41021	-0.232932	8.31282e-14	0.5	0.0305367
32.94	-10.213	-7.0182	2.9161e-12	-0.410156	-0.232895	8.27961e-14	0.5	0.0305367
32.95	-10.2171	-7.02052	2.91693e-12	-0.410103	-0.232858	8.25667e-14	0.5	0.0305367
32.96	-10.2212	-7.02285	2.91775e-12	-0.410049	-0.232822	8.25542e-14	0.5	0.0305367
32.97	-10.2253	-7.02518	2.91858e-12	-0.409996	-0.232785	8.25667e-14	0.5	0.0305367
32.98	-10.2294	-7.02751	2.91941e-12	-0.409942	-0.232748	8.28845e-14	0.5	0.0305367
32.99	-10.2335	-7.02983	2.92024e-12	-0.409889	-0.232711	8.27981e-14	0.5	0.0305366
33	-10.2376	-7.03216	2.92107e-12	-0.409835	-0.232675	8.3118e-14	0.5	0.0305366
33.01	-10.2417	-7.03449	2.9219e-12	-0.409782	-0.232638	8.33816e-14	0.5	0.0305366
33.02	-10.2458	-7.03681	2.92273e-12	-0.409728	-0.232601	8.30994e-14	0.5	0.0305366
33.03	-10.2499	-7.03914	2.92356e-12	-0.409675	-0.232564	8.30628e-14	0.5	0.0305366
33.04	-10.254	-7.04146	2.9244e-12	-0.409622	-0.232528	8.32522e-14	0.5	0.0305366
33.05	-10.2581	-7.04379	2.92523e-12	-0.409568	-0.232491	8.31736e-14	0.5	0.0305366
33.06	-10.2622	-7.04611	2.92606e-12	-0.409515	-0.232455	8.34842e-14	0.5	0.0305365
33.07	-10.2663	-7.04844	2.92689e-12	-0.409462	-0.232418	8.31671e-14	0.5	0.0305365
33.08	-10.2704	-7.05076	2.92773e-12	-0.409409	-0.232382	8.32549e-14	0.5	0.0305365
33.09	-10.2745	-7.05309	2.92856e-12	-0.409356	-0.232345	8.30567e-14	0.5	0.0305365
33.1	-10.2785	-7.05541	2.92939e-12	-0.409302	-0.232309	8.28903e-14	0.5	0.0305365
33.11	-10.2826	-7.05773	2.93021e-12	-0.409249	-0.232272	8.26938e-14	0.5	0.0305365
33.12	-10.2867	-7.06005	2.93104e-12	-0.409196	-0.232236	8.25979e-14	0.5	0.0305365
33.13	-10.2908	-7.06238	2.93186e-12	-0.409143	-0.2322	8.20141e-14	0.5	0.0305365
33.14	-10.2949	-7.0647	2.93268e-12	-0.409091	-0.232163	8.17366e-14	0.5	0.0305364
33.15	-10.299	-7.06702	2.93349e-12	-0.409038	-0.232127	8.15252e-14	0.5	0.0305364
33.16	-10.3031	-7.06934	2.9343e-12	-0.408985	-0.232091	8.13972e-14	0.5	0.0305364
33.17	-10.3072	-7.07166	2.93512e-12	-0.408932	-0.232055	8.15923e-14	0.5	0.0305364
33.18	-10.3113	-7.07398	2.93593e-12	-0.408879	-0.232018	8.1388e-14	0.5	0.0305364
33.19	-10.3154	-7.0763	2.93675e-12	-0.408826	-0.231982	8.15669e-14	0.5	0.0305364
33.2	-10.3194	-7.07862	2.93757e-12	-0.408774	-0.231946	8.17942e-14	0.5	0.0305364
33.21	-10.3235	-7.08094	2.93839e-12	-0.408721	-0.23191	8.18396e-14	0.5	0.0305363
33.22	-10.3276	-7.08326	2.9392e-12	-0.408668	-0.231874	8.182e-14	0.5	0.0305363
33.23	-10.3317	-7.08558	2.94002e-12	-0.408616	-0.231838	8.17566e-14	0.5	0.0305363
33.24	-10.3358	-7.08789	2.94084e-12	-0.408563	-0.231802	8.18078e-14	0.5	0.0305363
33.25	-10.3399	-7.09021	2.94166e-12	-0.408511	-0.231766	8.18908e-14	0.5	0.0305363
33.26	-10.344	-7.09253	2.94248e-12	-0.408458	-0.23173	8.21866e-14	0.5	0.0305363
33.27	-10.348	-7.09485	2.9433e-12	-0.408406	-0.231694	8.19545e-14	0.5	0.0305363
33.28	-10.3521	-7.09716	2.94412e-12	-0.408354	-0.231658	8.19816e-14	0.5	0.0305363
33.29	-10.3562	-7.09948	2.94493e-12	-0.408301	-0.231622	8.11779e-14	0.5	0.0305362
33.3	-10.3603	-7.10179	2.94574e-12	-0.408249	-0.231586	8.08418e-14	0.5	0.0305362
33.31	-10.3644	-7.10411	2.94655e-12	-0.408197	-0.23155	8.07985e-14	0.5	0.0305362
33.32	-10.3685	-7.10642	2.94736e-12	-0.408144	-0.231514	8.10817e-14	0.5	0.0305362
33.33	-10.3725	-7.10874	2.94817e-12	-0.408092	-0.231479	8.13406e-14	0.5	0.0305362
33.34	-10.3766	-7.11105	2.94898e-12	-0.40804	-0.231443	8.11397e-14	0.5	0.0305362
33.35	-10.3807	-7.11337	2.9498e-12	-0.407988	-0.231407	8.10543e-14	0.5	0.0305362
33.36	-10.3848	-7.11568	2.9506e-12	-0.407936	-0.231371	8.0935e-14	0.5	0.0305362
33.37	-10.3889	-7.118	2.95142e-12	-0.407884	-0.231336	8.11681e-14	0.5	0.0305361
33.38	-10.3929	-7.12031	2.95223e-12	-0.407832	-0.2313	8.10854e-14	0.5	0.0305361
33.39	-10.397	-7.12262	2.95304e-12	-0.40778	-0.231265	8.10939e-14	0.5	0.0305361
33.4	-10.4011	-7.12493	2.95385e-12	-0.407728	-0.231229	8.1261e-14	0.5	0.0305361
33.41	-10.4052	-7.12725	2.95466e-12	-0.407676	-0.231193	8.12034e-14	0.5	0.0305361
33.42	-10.4092	-7.12956	2.95548e-12	-0.407624	-0.231158	8.14822e-14	0.5	0.0305361
33.43	-10.4133	-7.13187	2.95629e-12	-0.407572	-0.231122	8.11759e-14	0.5	0.0305361
33.44	-10.4174	-7.13418	2.9571e-12	-0.40752	-0.231087	8.14554e-14	0.5	0.030536
33.45	-10.4215	-7.13649	2.95792e-12	-0.407469	-0.231051	8.15506e-14	0.5	0.030536
33.46	-10.4255	-7.1388	2.95874e-12	-0.407417	-0.231016	8.16513e-14	0.5	0.030536
33.47	-10.4296	-7.14111	2.95955e-12	-0.407365	-0.230981	8.17444e-14	0.5	0.030536
33.48	-10.4337	-7.14342	2.96037e-12	-0.407314	-0.230945	8.17946e-14	0.5	0.030536
33.49	-10.4378	-7.14573	2.96119e-12	-0.407262	-0.23091	8.1574e-14	0.5	0.030536
33.5	-10.4418	-7.14804	2.962e-12	-0.40721	-0.230875	8.1777e-14	0.5	0.030536
33.51	-10.4459	-7.15034	2.96283e-12	-0.407159	-0.230839	8.20995e-14	0.5	0.030536
33.52	-10.45	-7.15265	2.96365e-12	-0.407107	-0.230804	8.19508e-14	0.5	0.0305359
33.53	-10.454	-7.15496	2.96446e-12	-0.407056	-0.230769	8.18254e-14	0.5	0.0305359
33.54	-10.4581	-7.15727	2.96528e-12	-0.407005	-0.230734	8.21324e-14	0.5	0.0305359
33.55	-10.4622	-7.15957	2.96611e-12	-0.406953	-0.230699	8.22242e-14	0.5	0.0305359
33.56	-10.4663	-7.16188	2.96693e-12	-0.406902	-0.230663	8.23743e-14	0.5	0.0305359
33.57	-10.4703	-7.16419	2.96776e-12	-0.40685	-0.230628	8.25952e-14	0.5	0.0305359
33.58	-10.4744	-7.16649	2.96858e-12	-0.406799	-0.230593	8.26918e-14	0.5	0.0305359
33.59	-10.4785	-7.1688	2.96941e-12	-0.406748	-0.230558	8.25718e-14	0.5	0.0305359
33.6	-10.4825	-7.1711	2.97024e-12	-0.406697	-0.230523	8.26338e-14	0.5	0.0305358
33.61	-10.4866	-7.17341	2.97106e-12	-0.406646	-0.230488	8.28605e-14	0.5	0.0305358
33.62	-10.4907	-7.17571	2.97189e-12	-0.406594	-0.230453	8.27605e-14	0.5	0.0305358
33.63	-10.4947	-7.17802	2.97272e-12	-0.406543	-0.230418	8.26057e-14	0.5	0.0305358
33.64	-10.4988	-7.18032	2.97355e-12	-0.406492	-0.230383	8.27151e-14	0.5	0.0305358
33.65	-10.5029	-7.18263	2.97437e-12	-0.406441	-0.230348	8.29882e-14	0.5	0.0305358
33.66	-10.5069	-7.18493	2.9752e-12	-0.40639	-0.230314	8.29811e-14	0.5	0.0305358
33.67	-10.511	-7.18723	2.97603e-12	-0.406339	-0.230279	8.28517e-14	0.5	0.0305358
33.68	-10.515	-7.18953	2.97686e-12	-0.406288	-0.230244	8.25816e-14	0.5	0.0305357
33.69	-10.5191	-7.19184	2.97769e-12	-0.406238	-0.230209	8.25996e-14	0.5	0.0305357
33.7	-10.5232	-7.19414	2.97851e-12	-0.406187	-0.230174	8.2605e-14	0.5	0.0305357
33.71	-10.5272	-7.19644	2.97934e-12	-0.406136	-0.23014	8.27734e-14	0.5	0.0305357
33.72	-10.5313	-7.19874	2.98016e-12	-0.406085	-0.230105	8.25349e-14	0.5	0.0305357
33.73	-10.5354	-7.20104	2.98099e-12	-0.406034	-0.23007	8.23435e-14	0.5	0.0305357
33.74	-10.5394	-7.20334	2.98181e-12	-0.405984	-0.230036	8.22181e-14	0.5	0.0305357
33.75	-10.5435	-7.20564	2.98263e-12	-0.405933	-0.230001	8.24942e-14	0.5	0.0305357
33.76	-10.5475	-7.20794	2.98346e-12	-0.405882	-0.229966	8.24475e-14	0.5	0.0305356
33.77	-10.5516	-7.21024	2.98428e-12	-0.405832	-0.229932	8.22703e-14	0.5	0.0305356
33.78	-10.5556	-7.21254	2.9851e-12	-0.405781	-0.229897	8.20883e-14	0.5	0.0305356
33.79	-10.5597	-7.21484	2.98592e-12	-0.405731	-0.229863	8.18623e-14	0.5	0.0305356
33.8	-10.5638	-7.21714	2.98674e-12	-0.40568	-0.229828	8.15994e-14	0.5	0.0305356
33.81	-10.5678	-7.21943	2.98755e-12	-0.40563	-0.229794	8.12759e-14	0.5	0.0305356
33.82	-10.5719	-7.22173	2.98837e-12	-0.405579	-0.229759	8.15744e-14	0.5	0.0305356
33.83	-10.5759	-7.22403	2.98918e-12	-0.405529	-0.229725	8.11535e-14	0.5	0.0305356
33.84	-10.58	-7.22633	2.98999e-12	-0.405479	-0.229691	8.1449e-14	0.5	0.0305356
33.85	-10.584	-7.22862	2.9908e-12	-0.405428	-0.229656	8.11834e-14	0.5	0.0305355
33.86	-10.5881	-7.23092	2.99161e-12	-0.405378	-0.229622	8.08557e-14	0.5	0.0305355
33.87	-10.5921	-7.23321	2.99242e-12	-0.405328	-0.229588	8.10445e-14	0.5	0.0305355
33.88	-10.5962	-7.23551	2.99323e-12	-0.405278	-0.229553	8.06995e-14	0.5	0.0305355
33.89	-10.6002	-7.23781	2.99403e-12	-0.405228	-0.229519	8.04027e-14	0.5	0.0305355
33.9	-10.6043	-7.2401	2.99484e-12	-0.405177	-0.229485	8.04739e-14	0.5	0.0305355
33.91	-10.6084	-7.24239	2.99564e-12	-0.405127	-0.229451	8.03878e-14	0.5	0.0305355
33.92	-10.6124	-7.24469	2.99644e-12	-0.405077	-0.229416	7.98617e-14	0.5	0.0305355
33.93	-10.6165	-7.24698	2.99724e-12	-0.405027	-0.229382	8.02001e-14	0.5	0.0305354
33.94	-10.6205	-7.24928	2.99805e-12	-0.404977	-0.229348	8.04153e-14	0.5	0.0305354
33.95	-10.6246	-7.25157	2.99885e-12	-0.404927	-0.229314	8.07443e-14	0.5	0.0305354
33.96	-10.6286	-7.25386	2.99966e-12	-0.404877	-0.22928	8.04258e-14	0.5	0.0305354
33.97	-10.6326	-7.25615	3.00046e-12	-0.404828	-0.229246	8.03631e-14	0.5	0.0305354
33.98	-10.6367	-7.25845	3.00127e-12	-0.404778	-0.229212	8.04085e-14	0.5	0.0305354
33.99	-10.6407	-7.26074	3.00207e-12	-0.404728	-0.229178	8.0336e-14	0.5	0.0305354
34	-10.6448	-7.26303	3.00288e-12	-0.404678	-0.229144	8.06321e-14	0.5	0.0305354
34.01	-10.6488	-7.26532	3.00369e-12	-0.404628	-0.22911	8.09055e-14	0.5	0.0305353
34.02	-10.6529	-7.26761	3.00449e-12	-0.404579	-0.229076	8.07321e-14	0.5	0.0305353
34.03	-10.6569	-7.2699	3.0053e-12	-0.404529	-0.229042	8.06989e-14	0.5	0.0305353
34.04	-10.661	-7.27219	3.00611e-12	-0.404479	-0.229008	8.07863e-14	0.5	0.0305353
34.05	-10.665	-7.27448	3.00691e-12	-0.40443	-0.228974	8.01263e-14	0.5	0.0305353
34.06	-10.6691	-7.27677	3.00771e-12	-0.40438	-0.228941	8.04126e-14	0.5	0.0305353
34.07	-10.6731	-7.27906	3.00852e-12	-0.404331	-0.228907	8.05142e-14	0.5	0.0305353
34.08	-10.6771	-7.28135	3.00932e-12	-0.404281	-0.228873	8.04614e-14	0.5	0.0305353
34.09	-10.6812	-7.28364	3.01013e-12	-0.404232	-0.228839	8.04905e-14	0.5	0.0305353
34.1	-10.6852	-7.28593	3.01093e-12	-0.404182	-0.228806	8.07378e-14	0.5	0.0305352
34.11	-10.6893	-7.28821	3.01174e-12	-0.404133	-0.228772	8.09611e-14	0.5	0.0305352
34.12	-10.6933	-7.2905	3.01256e-12	-0.404083	-0.228738	8.12345e-14	0.5	0.0305352
34.13	-10.6974	-7.29279	3.01337e-12	-0.404034	-0.228705	8.14812e-14	0.5	0.0305352
34.14	-10.7014	-7.29507	3.01419e-12	-0.403985	-0.228671	8.18271e-14	0.5	0.0305352
34.15	-10.7054	-7.29736	3.01501e-12	-0.403936	-0.228638	8.1593e-14	0.5	0.0305352
34.16	-10.7095	-7.29965	3.01582e-12	-0.403886	-0.228604	8.14747e-14	0.5	0.0305352
34.17	-10.7135	-7.30193	3.01663e-12	-0.403837	-0.22857	8.14243e-14	0.5	0.0305352
34.18	-10.7175	-7.30422	3.01745e-12	-0.403788	-0.228537	8.10787e-14	0.5	0.0305352
34.19	-10.7216	-7.3065	3.01825e-12	-0.403739	-0.228503	8.09157e-14	0.5	0.0305351
34.2	-10.7256	-7.30879	3.01906e-12	-0.40369	-0.22847	8.06308e-14	0.5	0.0305351
34.21	-10.7297	-7.31107	3.01987e-12	-0.403641	-0.228437	8.08486e-14	0.5	0.0305351
34.22	-10.7337	-7.31336	3.02068e-12	-0.403592	-0.228403	8.10289e-14	0.5	0.0305351
34.23	-10.7377	-7.31564	3.02149e-12	-0.403543	-0.22837	8.07039e-14	0.5	0.0305351
34.24	-10.7418	-7.31792	3.02229e-12	-0.403494	-0.228336	8.06663e-14	0.5	0.0305351
34.25	-10.7458	-7.32021	3.0231e-12	-0.403445	-0.228303	8.0684e-14	0.5	0.0305351
34.26	-10.7498	-7.32249	3.0239e-12	-0.403396	-0.22827	8.03858e-14	0.5	0.0305351
34.27	-10.7539	-7.32477	3.02471e-12	-0.403347	-0.228237	8.05376e-14	0.5	0.030535
34.28	-10.7579	-7.32705	3.02552e-12	-0.403298	-0.228203	8.06345e-14	0.5	0.030535
34.29	-10.7619	-7.32933	3.02632e-12	-0.40325	-0.22817	8.05044e-14	0.5	0.030535
34.3	-10.766	-7.33162	3.02713e-12	-0.403201	-0.228137	8.07856e-14	0.5	0.030535
34.31	-10.77	-7.3339	3.02794e-12	-0.403152	-0.228104	8.11319e-14	0.5	0.030535
34.32	-10.774	-7.33618	3.02875e-12	-0.403103	-0.228071	8.12843e-14	0.5	0.030535
34.33	-10.7781	-7.33846	3.02956e-12	-0.403055	-0.228037	8.0994e-14	0.5	0.030535
34.34	-10.7821	-7.34074	3.03037e-12	-0.403006	-0.228004	8.09045e-14	0.5	0.030535
34.35	-10.7861	-7.34302	3.03118e-12	-0.402958	-0.227971	8.08635e-14	0.5	0.030535
34.36	-10.7901	-7.3453	3.03199e-12	-0.402909	-0.227938	8.06962e-14	0.5	0.0305349
34.37	-10.7942	-7.34758	3.03279e-12	-0.40286	-0.227905	8.048e-14	0.5	0.0305349
34.38	-10.7982	-7.34986	3.0336e-12	-0.402812	-0.227872	8.02825e-14	0.5	0.0305349
34.39	-10.8022	-7.35213	3.0344e-12	-0.402764	-0.227839	8.04099e-14	0.5	0.0305349
34.4	-10.8063	-7.35441	3.03521e-12	-0.402715	-0.227806	8.05708e-14	0.5	0.0305349
34.41	-10.8103	-7.35669	3.03601e-12	-0.402667	-0.227773	8.0376e-14	0.5	0.0305349
